rightx,righty,topx,topy,bottomx,bottomy,leftx,lefty
1183.9789288044,-20.0142135620117,-18.9678864479065,913.078670501709,18.9677286148071,-913.078002929688,-1183.97866630554,20.0148124694824
1184.15338683128,-20.0428352355957,-18.9940719604492,913.000846862793,18.9939136505127,-913.000171661377,-1184.15312457085,20.0434379577637
1184.32793259621,-20.0714874267578,-19.0202803611755,912.922988891602,19.0201227664948,-912.922317504883,-1184.32766962051,20.0720863342285
1184.50256466866,-20.1001663208008,-19.0465135574341,912.845108032227,19.0463554859161,-912.844429016113,-1184.50230169296,20.100772857666
1184.67728352547,-20.1288757324219,-19.0727696418762,912.767192840576,19.0726115703583,-912.766513824463,-1184.67702031136,20.1294822692871
1184.85208964348,-20.1576080322266,-19.0990493297577,912.689250946045,19.0988912582397,-912.688571929932,-1184.85182595253,20.1582183837891
1185.02698302269,-20.1863746643066,-19.1253528594971,912.611274719238,19.1251947879791,-912.610599517822,-1185.02671933174,20.1869773864746
1185.20196342468,-20.215160369873,-19.1516802310944,912.533271789551,19.1515219211578,-912.53258895874,-1185.20169878006,20.2157783508301
1185.37703061104,-20.2439804077148,-19.1780314445496,912.455230712891,19.1778726577759,-912.454555511475,-1185.37676620483,20.2445983886719
1185.55218482018,-20.2728309631348,-19.2044060230255,912.377166748047,19.2042474746704,-912.376483917236,-1185.55191993713,20.2734489440918
1185.72742629051,-20.3017082214355,-19.2308049201965,912.299068450928,19.2306456565857,-912.298389434814,-1185.72716116905,20.3023223876953
1185.90275478363,-20.3306083679199,-19.2572271823883,912.220943450928,19.2570679187775,-912.220249176025,-1185.90248942375,20.3312377929688
1186.07817029953,-20.3595542907715,-19.2836730480194,912.142776489258,19.2835137844086,-912.142097473145,-1186.07790470123,20.3601722717285
1186.25367259979,-20.3885231018066,-19.3101427555084,912.064586639404,19.3099830150604,-912.063899993896,-1186.25340747833,20.3891296386719
1186.42926192284,-20.4175033569336,-19.3366360664368,911.986366271973,19.3364760875702,-911.985664367676,-1186.42899680138,20.4181251525879
1186.6049387455,-20.446533203125,-19.3631534576416,911.908107757568,19.3629937171936,-911.907417297363,-1186.60467338562,20.4471397399902
1186.78070235252,-20.4755897521973,-19.3896942138672,911.82982635498,19.3895344734192,-911.829139709473,-1186.78043651581,20.4761848449707
1186.95655298233,-20.5046653747559,-19.4162580966949,911.75150680542,19.4160997867584,-911.750823974609,-1186.9562869072,20.5052642822266
1187.1324903965,-20.5337753295898,-19.4428465366364,911.673168182373,19.4426882266998,-911.672481536865,-1187.1322247982,20.534366607666
1187.30851578712,-20.5629119873047,-19.4694581031799,911.594791412354,19.4693012237549,-911.59411239624,-1187.30824899673,20.5634994506836
1187.48462772369,-20.5920753479004,-19.4960939884186,911.51639175415,19.4959375858307,-911.515701293945,-1187.48436069489,20.5926666259766
1187.66082692146,-20.6212577819824,-19.5227537155151,911.437965393066,19.5225977897644,-911.43726348877,-1187.66055965424,20.6218605041504
1187.83711266518,-20.6504783630371,-19.5494384765625,911.359504699707,19.5492806434631,-911.358810424805,-1187.83684659004,20.6510772705078
1188.01348614693,-20.6797256469727,-19.5761458873749,911.28101348877,19.5759885311127,-911.280311584473,-1188.01321959496,20.6803321838379
1188.18994665146,-20.7090034484863,-19.6028773784637,911.202491760254,19.6027200222015,-911.20178604126,-1188.18968033791,20.7096099853516
1188.36649417877,-20.7383079528809,-19.6296334266663,911.12393951416,19.6294748783112,-911.123226165771,-1188.3662276268,20.7389183044434
1188.54312896729,-20.7676429748535,-19.6564126014709,911.045352935791,19.6562540531158,-911.0446434021,-1188.54286265373,20.768253326416
1188.71985077858,-20.7970008850098,-19.6832160949707,910.966743469238,19.6830565929413,-910.966026306152,-1188.71958470345,20.7976226806641
1188.89665985107,-20.8263893127441,-19.7100431919098,910.888103485107,19.7098834514618,-910.887378692627,-1188.89639377594,20.8270111083984
1189.07355666161,-20.8558044433594,-19.7368936538696,910.809421539307,19.7367348670959,-910.808700561523,-1189.07328987122,20.8564376831055
1189.25053977966,-20.8852500915527,-19.7637689113617,910.73072052002,19.7636094093323,-910.729995727539,-1189.25027346611,20.8858909606934
1189.42761087418,-20.914722442627,-19.7906677722931,910.651988983154,19.7905082702637,-910.651260375977,-1189.42734360695,20.9153709411621
1189.60476946831,-20.9442253112793,-19.8175899982452,910.573223114014,19.8174312114716,-910.572494506836,-1189.60450100899,20.9448738098145
1189.78201436996,-20.9737586975098,-19.844536781311,910.494426727295,19.8443772792816,-910.493705749512,-1189.78174638748,20.9744033813477
1189.95934700966,-21.0033226013184,-19.8715074062347,910.415599822998,19.8713481426239,-910.414878845215,-1189.9590780735,21.0039596557617
1190.13676667213,-21.0329132080078,-19.8985018730164,910.336750030518,19.8983423709869,-910.33602142334,-1190.13649702072,21.0335578918457
1190.31427359581,-21.0625267028809,-19.925520658493,910.257865905762,19.9253604412079,-910.257133483887,-1190.31400346756,21.0631866455078
1190.49186754227,-21.0921745300293,-19.9525632858276,910.178943634033,19.9524028301239,-910.17822265625,-1190.49159741402,21.092830657959
1190.66954851151,-21.1218490600586,-19.9796297550201,910.099998474121,19.9794692993164,-910.099277496338,-1190.66927886009,21.1225128173828
1190.84731698036,-21.1515502929688,-20.0067200660706,910.021026611328,20.0065596103668,-910.020294189453,-1190.84704732895,21.1522254943848
1191.02517271042,-21.1812896728516,-20.033834695816,909.942024230957,20.0336740016937,-909.941291809082,-1191.02490353584,21.1819648742676
1191.20311665535,-21.2110481262207,-20.0609731674194,909.862991333008,20.0608127117157,-909.862247467041,-1191.2028465271,21.2117309570312
1191.38114762306,-21.240837097168,-20.0881354808807,909.783931732178,20.0879755020142,-909.783172607422,-1191.38087701797,21.2415237426758
1191.55926513672,-21.2706565856934,-20.1153228282928,909.70484161377,20.1151616573334,-909.704067230225,-1191.55899477005,21.2713470458984
1191.73747014999,-21.3005142211914,-20.1425337791443,909.625705718994,20.1423721313477,-909.624942779541,-1191.73719954491,21.301197052002
1191.91576242447,-21.330394744873,-20.1697685718536,909.546539306641,20.1696064472198,-909.545783996582,-1191.91549181938,21.3310699462891
1192.09414196014,-21.3603019714355,-20.1970276832581,909.467357635498,20.19686460495,-909.466590881348,-1192.09387135506,21.3609809875488
1192.27260899544,-21.3902435302734,-20.224310874939,909.388137817383,20.2241473197937,-909.387378692627,-1192.27233839035,21.3909072875977
1192.45116376877,-21.4202003479004,-20.2516181468964,909.308898925781,20.2514541149139,-909.308128356934,-1192.45089292526,21.4208755493164
1192.6298058033,-21.4501914978027,-20.2789492607117,909.229621887207,20.2787849903107,-909.228847503662,-1192.62953448296,21.450870513916
1192.80853486061,-21.4802207946777,-20.3063042163849,909.150314331055,20.306140422821,-909.149536132812,-1192.80826306343,21.480899810791
1192.9873509407,-21.5102806091309,-20.3336839675903,909.07096862793,20.3335194587708,-909.070194244385,-1192.98707938194,21.5109558105469
1193.16625475883,-21.5403633117676,-20.3610880374908,908.991603851318,20.3609225749969,-908.990825653076,-1193.16598272324,21.5410385131836
1193.34524607658,-21.5704727172852,-20.3885154724121,908.912208557129,20.3883502483368,-908.911422729492,-1193.34497380257,21.5711555480957
1193.52432441711,-21.6006126403809,-20.415967464447,908.832782745361,20.415801525116,-908.83198928833,-1193.5240521431,21.6013031005859
1193.70349001884,-21.6307830810547,-20.4434432983398,908.753322601318,20.4432773590088,-908.752529144287,-1193.70321774483,21.6314735412598
1193.88274335861,-21.6609878540039,-20.4709436893463,908.673828125,20.4707770347595,-908.673046112061,-1193.88247084618,21.6616706848145
1194.06208372116,-21.6912155151367,-20.4984681606293,908.594310760498,20.4983007907867,-908.593532562256,-1194.06181192398,21.69189453125
1194.24151158333,-21.7214698791504,-20.5260167121887,908.514770507812,20.525848865509,-908.513977050781,-1194.24124026299,21.7221565246582
1194.42102718353,-21.7517585754395,-20.5535891056061,908.43518447876,20.553421497345,-908.434398651123,-1194.42075538635,21.7524375915527
1194.60063004494,-21.7820739746094,-20.5811858177185,908.355579376221,20.5810179710388,-908.354785919189,-1194.60035777092,21.7827529907227
1194.78032064438,-21.8124122619629,-20.6088063716888,908.275939941406,20.6086390018463,-908.27513885498,-1194.78004765511,21.813102722168
1194.96009802818,-21.8427886962891,-20.6364517211914,908.196269989014,20.6362841129303,-908.195468902588,-1194.95982527733,21.8434753417969
1195.13996338844,-21.8731880187988,-20.664121389389,908.11657333374,20.6639537811279,-908.11576461792,-1195.13969016075,21.8738784790039
1195.31991577148,-21.9036254882812,-20.6918153762817,908.036846160889,20.6916470527649,-908.036041259766,-1195.31964349747,21.9043083190918
1195.49995613098,-21.9340858459473,-20.7195334434509,907.957092285156,20.7193641662598,-907.956287384033,-1195.49968338013,21.9347648620605
1195.68008327484,-21.9645729064941,-20.7472758293152,907.877296447754,20.7471051216125,-907.876502990723,-1195.6798119545,21.965259552002
1195.86029815674,-21.9950981140137,-20.7750425338745,907.797473907471,20.7748718261719,-907.796688079834,-1195.8600268364,21.9957809448242
1196.04060125351,-22.0256385803223,-20.8028335571289,907.717620849609,20.802661895752,-907.716842651367,-1196.04033041,22.0263366699219
1196.22099161148,-22.0562171936035,-20.8306484222412,907.637744903564,20.8304772377014,-907.636966705322,-1196.22072076797,22.0569152832031
1196.40146875381,-22.0868225097656,-20.8584876060486,907.557834625244,20.8583168983459,-907.557064056396,-1196.40119934082,22.0875205993652
1196.58203458786,-22.1174545288086,-20.886351108551,907.477909088135,20.8861808776855,-907.477123260498,-1196.58176326752,22.1181640625
1196.76268815994,-22.1481132507324,-20.9142389297485,907.397937774658,20.9140696525574,-907.397155761719,-1196.76241493225,22.1488304138184
1196.94342899323,-22.1788101196289,-20.9421510696411,907.317932128906,20.9419827461243,-907.317157745361,-1196.94315481186,22.179515838623
1197.12425661087,-22.2095375061035,-20.9700880050659,907.237903594971,20.9699192047119,-907.237129211426,-1197.1239824295,22.2102355957031
1197.30517196655,-22.2402877807617,-20.9980492591858,907.157844543457,20.9978799819946,-907.157073974609,-1197.30489778519,22.2409934997559
1197.48617553711,-22.271068572998,-21.0260338783264,907.07776260376,21.0258650779724,-907.07698059082,-1197.48590040207,22.2717819213867
1197.66726589203,-22.3018760681152,-21.0540437698364,906.997646331787,21.0538744926453,-906.996856689453,-1197.66699075699,22.3026008605957
1197.84844350815,-22.3327178955078,-21.0820784568787,906.917495727539,21.0819082260132,-906.916717529297,-1197.84816837311,22.333438873291
1198.02970933914,-22.3635940551758,-21.1101365089417,906.837314605713,21.1099667549133,-906.836540222168,-1198.0294342041,22.3643074035645
1198.2110619545,-22.3944969177246,-21.1382184028625,906.757102966309,21.1380491256714,-906.756328582764,-1198.21078681946,22.395206451416
1198.39250326157,-22.425422668457,-21.1663255691528,906.676868438721,21.1661553382874,-906.676090240479,-1198.39222764969,22.426139831543
1198.57403230667,-22.4563789367676,-21.194456577301,906.596611022949,21.1942873001099,-906.595813751221,-1198.57375478745,22.457103729248
1198.75564813614,-22.4873657226562,-21.2226128578186,906.516311645508,21.2224426269531,-906.515522003174,-1198.75537109375,22.4880828857422
1198.93735027313,-22.5183792114258,-21.2507948875427,906.435989379883,21.2506227493286,-906.435192108154,-1198.9370765686,22.5191116333008
1199.11914110184,-22.5494232177734,-21.2790007591248,906.355628967285,21.278826713562,-906.354839324951,-1199.11886787415,22.550163269043
1199.30102062225,-22.580509185791,-21.3072304725647,906.275241851807,21.3070559501648,-906.27445602417,-1199.30074739456,22.5812377929688
1199.48298692703,-22.6116180419922,-21.3354845046997,906.194835662842,21.3353099822998,-906.194042205811,-1199.48271417618,22.6123504638672
1199.66504096985,-22.642749786377,-21.3637633323669,906.114387512207,21.3635883331299,-906.11360168457,-1199.66476869583,22.6434936523438
1199.8471827507,-22.6739196777344,-21.3920660018921,906.0339012146,21.391891002655,-906.033138275146,-1199.84690999985,22.6746559143066
1200.02941226959,-22.7051124572754,-21.4203929901123,905.953392028809,21.4202170372009,-905.95263671875,-1200.02913951874,22.7058525085449
1200.21172952652,-22.7363357543945,-21.4487447738647,905.872859954834,21.4485688209534,-905.872100830078,-1200.21145677567,22.7370834350586
1200.39413404465,-22.7675857543945,-21.4771218299866,905.792293548584,21.4769449234009,-905.791538238525,-1200.39386177063,22.7683410644531
1200.57662630081,-22.7988700866699,-21.505521774292,905.711692810059,21.5053453445435,-905.710952758789,-1200.57635354996,22.7996292114258
1200.75920581818,-22.8301811218262,-21.533947467804,905.631076812744,21.5337700843811,-905.63032913208,-1200.75893497467,22.8309555053711
1200.94187402725,-22.861515045166,-21.562397480011,905.550430297852,21.5622200965881,-905.549667358398,-1200.94160318375,22.8623046875
1201.12462997437,-22.8928833007812,-21.5908727645874,905.469745635986,21.5906939506531,-905.468982696533,-1201.12436008453,22.8936767578125
1201.30747461319,-22.9242820739746,-21.6193709373474,905.389030456543,21.6191935539246,-905.388275146484,-1201.30720281601,22.9250869750977
1201.49040651321,-22.9557151794434,-21.6478939056396,905.308292388916,21.647716999054,-905.30753326416,-1201.49013280869,22.9565200805664
1201.67342615128,-22.9871711730957,-21.6764416694641,905.227519989014,21.6762652397156,-905.226757049561,-1201.67315149307,22.9879875183105
1201.85653448105,-23.0186729431152,-21.7050127983093,905.146717071533,21.7048387527466,-905.145957946777,-1201.85625648499,23.0194702148438
1202.03972911835,-23.0501899719238,-21.7336106300354,905.065887451172,21.7334356307983,-905.065124511719,-1202.03945112228,23.0509986877441
1202.22301197052,-23.0817375183105,-21.7622318267822,904.985027313232,21.7620568275452,-904.984260559082,-1202.22273302078,23.0825576782227
1202.40638113022,-23.1133193969727,-21.7908792495728,904.904144287109,21.7907032966614,-904.90336227417,-1202.40610361099,23.1141395568848
1202.58983945847,-23.1449394226074,-21.8195505142212,904.823226928711,21.8193745613098,-904.822444915771,-1202.5895614624,23.145751953125
1202.77338552475,-23.176586151123,-21.8482460975647,904.74227142334,21.8480706214905,-904.741497039795,-1202.77310657501,23.1773872375488
1202.95701885223,-23.2082633972168,-21.8769659996033,904.661281585693,21.8767910003662,-904.660522460938,-1202.95674037933,23.209056854248
1203.14074039459,-23.2399749755859,-21.9057121276855,904.580272674561,21.9055352210999,-904.579513549805,-1203.14046287537,23.2407531738281
1203.32455015182,-23.2717056274414,-21.9344811439514,904.499240875244,21.9343047142029,-904.498462677002,-1203.32427215576,23.2724914550781
1203.50844669342,-23.3034629821777,-21.9632759094238,904.418170928955,21.963098526001,-904.417388916016,-1203.50816965103,23.3042526245117
1203.69243192673,-23.3352508544922,-21.9920945167542,904.337078094482,21.9919176101685,-904.336296081543,-1203.6921544075,23.3360481262207
1203.87650537491,-23.367073059082,-22.0209379196167,904.255950927734,22.0207619667053,-904.255168914795,-1203.87622690201,23.3678665161133
1204.06066513062,-23.3989181518555,-22.0498065948486,904.174800872803,22.0496296882629,-904.174003601074,-1204.06038713455,23.3997230529785
1204.24491357803,-23.4308052062988,-22.0787000656128,904.093608856201,22.0785222053528,-904.092826843262,-1204.24463510513,23.4316024780273
1204.42925024033,-23.4627227783203,-22.107617855072,904.012382507324,22.107439994812,-904.011619567871,-1204.42897081375,23.4635047912598
1204.61367511749,-23.4946708679199,-22.1365599632263,903.931133270264,22.1363830566406,-903.930374145508,-1204.61339473724,23.4954414367676
1204.79818677902,-23.5266456604004,-22.1655278205872,903.849857330322,22.1653509140015,-903.849109649658,-1204.79790687561,23.5274124145508
1204.98278665543,-23.5586471557617,-22.1945195198059,903.768550872803,22.1943430900574,-903.767810821533,-1204.98250675201,23.5594139099121
1205.16747570038,-23.5906715393066,-22.2235360145569,903.687225341797,22.2233600616455,-903.686477661133,-1205.16719388962,23.5914535522461
1205.35225200653,-23.6227340698242,-22.2525777816772,903.605861663818,22.252402305603,-903.605110168457,-1205.35196828842,23.6235122680664
1205.53711748123,-23.6548271179199,-22.2816438674927,903.524459838867,22.2814688682556,-903.523723602295,-1205.53683185577,23.6556015014648
1205.72207021713,-23.6869468688965,-22.3107347488403,903.443042755127,22.3105602264404,-903.442295074463,-1205.72178268433,23.6877212524414
1205.90711021423,-23.7190971374512,-22.3398504257202,903.361587524414,22.3396754264832,-903.360843658447,-1205.90682220459,23.7198791503906
1206.09223794937,-23.7512893676758,-22.3689908981323,903.280097961426,22.3688154220581,-903.279369354248,-1206.09194946289,23.7520561218262
1206.27745389938,-23.7835006713867,-22.398157119751,903.198577880859,22.3979806900024,-903.197868347168,-1206.27716493607,23.7842636108398
1206.46275663376,-23.815746307373,-22.4273481369019,903.117031097412,22.4271702766418,-903.116329193115,-1206.46246862411,23.8165054321289
1206.64814758301,-23.8480186462402,-22.456563949585,903.035461425781,22.4563841819763,-903.034759521484,-1206.64786052704,23.8487815856934
1206.83362674713,-23.8803253173828,-22.4858040809631,902.953861236572,22.4856233596802,-902.953170776367,-1206.83334112167,23.8810806274414
1207.01919412613,-23.9126625061035,-22.5150685310364,902.872230529785,22.5148878097534,-902.87154006958,-1207.01890850067,23.913402557373
1207.20484972,-23.9450302124023,-22.544358253479,902.790561676025,22.5441770553589,-902.789886474609,-1207.20456409454,23.9457664489746
1207.39059305191,-23.977424621582,-22.573673248291,902.708873748779,22.5734915733337,-902.708202362061,-1207.39030790329,23.9781608581543
1207.57642459869,-24.0098533630371,-22.6030135154724,902.627159118652,22.6028304100037,-902.626480102539,-1207.57614040375,24.0105895996094
1207.76234483719,-24.0423049926758,-22.6323781013489,902.545417785645,22.6321935653687,-902.544731140137,-1207.76205968857,24.0430488586426
1207.94835233688,-24.0747871398926,-22.6617665290833,902.463634490967,22.6615834236145,-902.462959289551,-1207.94806718826,24.0755271911621
1208.13444805145,-24.1073036193848,-22.691180229187,902.381828308105,22.6909980773926,-902.381160736084,-1208.13416290283,24.108039855957
1208.3206319809,-24.1398468017578,-22.7206192016602,902.299995422363,22.7204375267029,-902.299327850342,-1208.3203458786,24.1405830383301
1208.5069026947,-24.1724243164062,-22.7500829696655,902.218132019043,22.7499003410339,-902.217464447021,-1208.50661802292,24.1731605529785
1208.69326257706,-24.2050323486328,-22.7795715332031,902.136238098145,22.7793898582458,-902.135581970215,-1208.69297790527,24.2057571411133
1208.87971115112,-24.2376747131348,-22.8090853691101,902.054309844971,22.8089036941528,-902.053661346436,-1208.87942552567,24.2383918762207
1209.06624650955,-24.270336151123,-22.8386240005493,901.972362518311,22.838442325592,-901.971706390381,-1209.06596279144,24.2710609436035
1209.25287103653,-24.3030395507812,-22.8681874275208,901.89037322998,22.8680062294006,-901.889728546143,-1209.25258684158,24.3037528991699
1209.43958330154,-24.3357734680176,-22.8977761268616,901.808353424072,22.8975949287415,-901.807720184326,-1209.43929862976,24.3364791870117
1209.62638378143,-24.368537902832,-22.9273896217346,901.72631072998,22.9272089004517,-901.725681304932,-1209.62609815598,24.3692359924316
1209.8132724762,-24.4013252258301,-22.9570279121399,901.644237518311,22.9568476676941,-901.643611907959,-1209.8129863739,24.4020233154297
1210.00024938583,-24.4341506958008,-22.9866909980774,901.56213760376,22.9865121841431,-901.561515808105,-1209.9999628067,24.4348373413086
1210.18731498718,-24.4670028686523,-23.0163788795471,901.480010986328,23.01620054245,-901.479389190674,-1210.1870265007,24.4676933288574
1210.37446784973,-24.4998817443848,-23.0460929870605,901.397853851318,23.0459141731262,-901.397228240967,-1210.37417936325,24.5005722045898
1210.56170892715,-24.5327911376953,-23.0758318901062,901.315673828125,23.0756525993347,-901.315040588379,-1210.56142044067,24.5334892272949
1210.74903821945,-24.565731048584,-23.1055955886841,901.233451843262,23.1054158210754,-901.23282623291,-1210.74874973297,24.5664329528809
1210.93645524979,-24.598705291748,-23.1353845596313,901.151203155518,23.1352043151855,-901.150577545166,-1210.93616724014,24.5994033813477
1211.123960495,-24.6317100524902,-23.1651992797852,901.068923950195,23.1650166511536,-901.068302154541,-1211.12367248535,24.6324043273926
1211.31155395508,-24.6647453308105,-23.1950387954712,900.986625671387,23.1948556900024,-900.986000061035,-1211.31126642227,24.6654434204102
1211.49923658371,-24.6978073120117,-23.2249031066895,900.904293060303,23.224720954895,-900.903663635254,-1211.49894762039,24.6985130310059
1211.68700695038,-24.7309074401855,-23.2547931671143,900.821933746338,23.2546095848083,-900.821300506592,-1211.6867184639,24.7316093444824
1211.87486553192,-24.7640380859375,-23.2847075462341,900.7395362854,23.2845234870911,-900.738918304443,-1211.87457704544,24.7647323608398
1212.0628118515,-24.7971954345703,-23.3146467208862,900.657108306885,23.314462184906,-900.656509399414,-1212.06252384186,24.7978858947754
1212.25084638596,-24.830379486084,-23.3446116447449,900.574653625488,23.3444261550903,-900.574062347412,-1212.25055885315,24.8310661315918
1212.43897008896,-24.8636016845703,-23.3745994567871,900.492172241211,23.3744168281555,-900.491584777832,-1212.4386806488,24.8642807006836
1212.62718200684,-24.8968353271484,-23.4046139717102,900.409675598145,23.4044313430786,-900.409065246582,-1212.62689208984,24.8975448608398
1212.81548166275,-24.9301452636719,-23.4346537590027,900.327140808105,23.4344711303711,-900.326530456543,-1212.81519174576,24.9308242797852
1213.00387001038,-24.9634475708008,-23.4647188186646,900.244567871094,23.4645357131958,-900.243957519531,-1213.00357913971,24.9641418457031
1213.19234609604,-24.9967956542969,-23.4948081970215,900.161972045898,23.4946255683899,-900.16136932373,-1213.1920542717,24.9974822998047
1213.38091039658,-25.030158996582,-23.5249223709106,900.07933807373,23.5247411727905,-900.078742980957,-1213.38061714172,25.0308303833008
1213.56956291199,-25.0635528564453,-23.5550632476807,899.996696472168,23.5548801422119,-899.996086120605,-1213.56927013397,25.0642395019531
1213.75830459595,-25.0969924926758,-23.5852284431458,899.914009094238,23.5850462913513,-899.91340637207,-1213.75801038742,25.0976715087891
1213.94713449478,-25.1304321289062,-23.6154208183289,899.831298828125,23.6152372360229,-899.830703735352,-1213.94683933258,25.1311645507812
1214.13605260849,-25.1639251708984,-23.6456360816956,899.748550415039,23.645453453064,-899.74796295166,-1214.13575696945,25.1646499633789
1214.3250579834,-25.1974487304688,-23.6758780479431,899.665786743164,23.6756944656372,-899.665191650391,-1214.32476329803,25.1981811523438
1214.51415252686,-25.2310028076172,-23.7061443328857,899.582969665527,23.7059602737427,-899.582382202148,-1214.51385736465,25.2317123413086
1214.70333576202,-25.2645950317383,-23.7364363670349,899.500137329102,23.736252784729,-899.499557495117,-1214.70303916931,25.2652969360352
1214.89260721207,-25.298210144043,-23.7667517662048,899.417282104492,23.7665710449219,-899.416694641113,-1214.89230871201,25.2989196777344
1215.08196640015,-25.3318557739258,-23.7970938682556,899.334396362305,23.7969126701355,-899.33381652832,-1215.08166742325,25.3325576782227
1215.27141427994,-25.3655395507812,-23.8274598121643,899.251480102539,23.8272805213928,-899.250900268555,-1215.27111339569,25.3662414550781
1215.46095085144,-25.3992462158203,-23.8578515052795,899.168533325195,23.8576731681824,-899.167953491211,-1215.46064853668,25.3999633789062
1215.65057516098,-25.432975769043,-23.8882699012756,899.085548400879,23.8880910873413,-899.084968566895,-1215.65027332306,25.433708190918
1215.84028768539,-25.4667510986328,-23.9187116622925,899.002540588379,23.9185342788696,-899.001960754395,-1215.83998584747,25.4674911499023
1216.03008890152,-25.5005416870117,-23.9491801261902,898.919532775879,23.9490022659302,-898.918914794922,-1216.02978610992,25.5013122558594
1216.21997833252,-25.5343780517578,-23.9796748161316,898.836471557617,23.9794945716858,-898.83585357666,-1216.2196764946,25.53515625
1216.40995693207,-25.5682373046875,-24.0101943016052,898.753379821777,24.0100126266479,-898.752754211426,-1216.40965461731,25.5690155029297
1216.60002326965,-25.6021347045898,-24.0407395362854,898.670257568359,24.0405564308167,-898.669639587402,-1216.59972143173,25.602912902832
1216.79017877579,-25.6360626220703,-24.0713081359863,898.587120056152,24.0711264610291,-898.586479187012,-1216.78987550735,25.6368408203125
1216.98042201996,-25.6700134277344,-24.1019039154053,898.503952026367,24.1017208099365,-898.503295898438,-1216.98011875153,25.6707992553711
1217.17075395584,-25.703987121582,-24.1325244903564,898.420761108398,24.1323409080505,-898.420066833496,-1217.17045021057,25.7048187255859
1217.36117315292,-25.7380065917969,-24.1631712913513,898.337524414062,24.1629858016968,-898.33683013916,-1217.36087083817,25.7388458251953
1217.55168104172,-25.7720718383789,-24.1938428878784,898.254249572754,24.1936559677124,-898.253578186035,-1217.55137968063,25.7728881835938
1217.74227905273,-25.80615234375,-24.2245392799377,898.170967102051,24.2243523597717,-898.170280456543,-1217.74197721481,25.8069763183594
1217.93296527863,-25.8402709960938,-24.2552609443665,898.087646484375,24.2550740242004,-898.086952209473,-1217.93266248703,25.8410949707031
1218.12373971939,-25.8744277954102,-24.2860074043274,898.004287719727,24.2858214378357,-898.003608703613,-1218.12343597412,25.8752365112305
1218.31460189819,-25.9086151123047,-24.3167815208435,897.920913696289,24.316593170166,-897.920227050781,-1218.3142991066,25.9094161987305
1218.50555276871,-25.9428176879883,-24.3475804328918,897.837509155273,24.34739112854,-897.836814880371,-1218.50524997711,25.9436264038086
1218.69659280777,-25.9770660400391,-24.3784050941467,897.754051208496,24.3782143592834,-897.75341796875,-1218.69628953934,25.9778518676758
1218.88772153854,-26.0113372802734,-24.4092531204224,897.670593261719,24.4090638160706,-897.669944763184,-1218.8874168396,26.0121231079102
1219.07893848419,-26.0456237792969,-24.4401273727417,897.587104797363,24.4399380683899,-897.586448669434,-1219.07863426208,26.0464324951172
1219.27024316788,-26.0799560546875,-24.4710264205933,897.50358581543,24.4708380699158,-897.502922058105,-1219.26993989944,26.0807723999023
1219.46163749695,-26.1143264770508,-24.5019516944885,897.420021057129,24.501763343811,-897.419372558594,-1219.46133327484,26.1151351928711
1219.65312004089,-26.1487350463867,-24.5329022407532,897.336418151855,24.5327143669128,-897.335815429688,-1219.65281486511,26.1495208740234
1219.84469079971,-26.1831588745117,-24.5638790130615,897.252799987793,24.5636887550354,-897.25220489502,-1219.84438610077,26.1839447021484
1220.03634977341,-26.2176284790039,-24.5948805809021,897.169158935547,24.5946898460388,-897.168571472168,-1220.0360455513,26.2183990478516
1220.22809886932,-26.2521209716797,-24.6259074211121,897.085494995117,24.6257181167603,-897.084899902344,-1220.22779273987,26.2528915405273
1220.4199347496,-26.2866363525391,-24.6569609642029,897.001800537109,24.6567702293396,-897.001197814941,-1220.41963005066,26.2874145507812
1220.61186027527,-26.3211975097656,-24.6880393028259,896.918029785156,24.6878476142883,-896.917503356934,-1220.61155557632,26.3219604492188
1220.80387353897,-26.3557891845703,-24.7191443443298,896.834274291992,24.7189507484436,-896.833755493164,-1220.8035697937,26.3565521240234
1220.99597549438,-26.3904113769531,-24.750274181366,896.750495910645,24.7500796318054,-896.749969482422,-1220.99567222595,26.3911590576172
1221.18816709518,-26.4250717163086,-24.7814283370972,896.666687011719,24.7812352180481,-896.666152954102,-1221.18786334991,26.4258041381836
1221.38044786453,-26.4597396850586,-24.8126087188721,896.582862854004,24.8124160766602,-896.582305908203,-1221.38014221191,26.4604949951172
1221.57281637192,-26.4944458007812,-24.8438148498535,896.498992919922,24.8436226844788,-896.498428344727,-1221.5725107193,26.4952011108398
1221.76527404785,-26.5292205810547,-24.8750462532043,896.415084838867,24.8748545646667,-896.414566040039,-1221.76496744156,26.5299301147461
1221.95782089233,-26.5639877319336,-24.9063029289246,896.331161499023,24.9061126708984,-896.330642700195,-1221.95751285553,26.5647125244141
1222.15045547485,-26.5988006591797,-24.9375858306885,896.247207641602,24.9373960494995,-896.246688842773,-1222.15014696121,26.5995178222656
1222.34317922592,-26.6336364746094,-24.9688940048218,896.163223266602,24.96870470047,-896.162696838379,-1222.34286975861,26.6343612670898
1222.5359916687,-26.6684951782227,-25.0002274513245,896.079216003418,25.0000386238098,-896.078666687012,-1222.53568077087,26.6692276000977
1222.72889137268,-26.7033920288086,-25.031587600708,895.995185852051,25.031397819519,-895.994621276855,-1222.7285823822,26.7041397094727
1222.92188024521,-26.7383193969727,-25.0629734992981,895.911117553711,25.062783241272,-895.910552978516,-1222.92157173157,26.7390747070312
