x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35
999.865626335144,-16.3929634094238,992.881940603256,119.102695465088,966.272961616516,257.520027160645,916.930477142334,399.046989440918,840.418213367462,541.938396453857,731.879784107208,681.433769226074,587.845810174942,808.972991943359,408.888013362885,912.584568023682,202.098252058029,979.365253448486,-18.571914434433,999.827526092529,-235.464693069458,971.882904052734,-432.556488037109,901.606834411621,-599.666061401367,800.250343322754,-733.358112812042,679.842540740967,-835.156547546387,550.012310028076,-908.963738441467,416.875186920166,-959.012928724289,283.362316131592,-988.668946266174,150.112339019775,-999.865628242493,16.3928527832031,-992.881960391998,-119.102531433105,-966.272872209549,-257.520359039307,-916.930499076843,-399.046939849854,-840.418105840683,-541.938564300537,-731.879656791687,-681.433906555176,-587.845721960068,-808.973056793213,-408.88807964325,-912.584537506104,-202.098412036896,-979.365219116211,18.5717849731445,-999.827529907227,235.464534521103,-971.882942199707,432.55646276474,-901.606845855713,599.666195869446,-800.250244140625,733.358167648315,-679.842479705811,835.156643629074,-550.01216506958,908.96376490593,-416.875129699707,959.012898206711,-283.362419128418,988.668941497803,-150.112369537354
999.86452794075,-16.4598274230957,992.901715040207,118.937732696533,966.338090181351,257.275524139404,917.057635784149,398.754676818848,840.609914064407,541.640998840332,732.117265224457,681.178619384766,588.085416316986,808.798828125,409.068054199219,912.503879547119,202.16049861908,979.352405548096,-18.6541152000427,999.825996398926,-235.671384096146,971.832805633545,-432.831940412521,901.474632263184,-599.946073770523,800.04044342041,-733.593702554703,679.588317871094,-835.323367595673,549.758922576904,-909.05993437767,416.665374755859,-959.052355289459,283.228847503662,-988.674556493759,150.075386047363,-999.864530086517,16.4596939086914,-992.901732444763,-118.937587738037,-966.337994813919,-257.275882720947,-917.05764913559,-398.75464630127,-840.609800577164,-541.641174316406,-732.117129087448,-681.178764343262,-588.085317134857,-808.798900604248,-409.068110466003,-912.503852844238,-202.160654306412,-979.35237121582,18.6539857387543,-999.826000213623,235.671220779419,-971.832843780518,432.831906318665,-901.474647521973,599.94620680809,-800.040340423584,733.593749761581,-679.588264465332,835.323448419571,-549.758796691895,909.059946775436,-416.665348052979,959.052319288254,-283.228969573975,988.67454791069,-150.075443267822
999.863423347473,-16.526782989502,992.921489715576,118.772537231445,966.403225421906,257.030750274658,917.184857368469,398.461963653564,840.801758527756,541.343147277832,732.354974508286,680.923042297363,588.325293540955,808.624355316162,409.248304128647,912.423053741455,202.222749948502,979.339553833008,-18.7365665435791,999.82445526123,-235.878496408463,971.782554626465,-433.107824802399,901.34211730957,-600.226409673691,799.830142974854,-733.829463243484,679.33373260498,-835.490254402161,549.505264282227,-909.156127691269,416.45544052124,-959.091762781143,283.095375061035,-988.680151224136,150.038524627686,-999.863425254822,16.5266647338867,-992.921508789062,-118.77237701416,-966.403132200241,-257.031101226807,-917.184872150421,-398.461929321289,-840.801652193069,-541.343311309814,-732.354846000671,-680.923183441162,-588.325199365616,-808.624423980713,-409.248366355896,-912.423023223877,-202.222909927368,-979.339519500732,18.7364377975464,-999.824459075928,235.878334760666,-971.782592773438,433.107781648636,-901.342136383057,600.22655582428,-799.830032348633,733.829519748688,-679.333671569824,835.490338802338,-549.50513458252,909.156146764755,-416.455402374268,959.091725587845,-283.095500946045,988.680144071579,-150.038570404053
999.862311124802,-16.5939445495605,992.941267728806,118.607078552246,966.468394517899,256.785594940186,917.312151670456,398.168830871582,840.993751764297,541.044830322266,732.592936515808,680.667018890381,588.565470457077,808.449558258057,409.428776264191,912.342082977295,202.285013914108,979.326694488525,-18.8192708492279,999.822902679443,-236.086038589478,971.732154846191,-433.384144306183,901.209289550781,-600.507075309753,799.619441986084,-734.065408468246,679.078769683838,-835.657222032547,549.251316070557,-909.252332210541,416.245357513428,-959.131159067154,282.961868286133,-988.685732126236,150.00174331665,-999.86231303215,16.593822479248,-992.941284894943,-118.60693359375,-966.468298435211,-256.785957336426,-917.312158584595,-398.168811798096,-840.993643760681,-541.044998168945,-732.592797517776,-680.667167663574,-588.565369367599,-808.449630737305,-409.428836107254,-912.342056274414,-202.285168409348,-979.32666015625,18.8191406726837,-999.822902679443,236.085872888565,-971.732196807861,433.384101390839,-901.209308624268,600.507220983505,-799.619331359863,734.06545996666,-679.078716278076,835.657295942307,-549.251201629639,909.252347946167,-416.245323181152,959.131115198135,-282.962017059326,988.685722827911,-150.001804351807
999.861191272736,-16.6612815856934,992.961048603058,118.441360473633,966.533581256866,256.540126800537,917.439518451691,397.875270843506,841.185895442963,540.746047973633,732.831131219864,680.41056060791,588.805927038193,808.274444580078,409.609459400177,912.26097869873,202.347285985947,979.313827514648,-18.9022274017334,999.821338653564,-236.294005155563,971.681606292725,-433.660900354385,901.076148986816,-600.788063287735,799.408344268799,-734.301542520523,678.823425292969,-835.824248075485,548.997108459473,-909.348547458649,416.035118103027,-959.170541763306,282.828342437744,-988.691297292709,149.965057373047,-999.861193418503,16.6611518859863,-992.961064577103,-118.441226959229,-966.533484220505,-256.540493011475,-917.439518690109,-397.875267028809,-841.18577837944,-540.746231079102,-732.830986261368,-680.410717010498,-588.805819749832,-808.274524688721,-409.609517812729,-912.26095199585,-202.347436666489,-979.31379699707,18.9020953178406,-999.821338653564,236.293835163116,-971.681648254395,433.660857200623,-901.076168060303,600.78820848465,-799.408237457275,734.301585435867,-678.823379516602,835.824318885803,-548.997001647949,909.348558187485,-416.035095214844,959.170496702194,-282.828495025635,988.691287279129,-149.9651222229
999.860064744949,-16.7287406921387,992.980829954147,118.275405883789,966.598786115646,256.294334411621,917.566947221756,397.581310272217,841.378182888031,540.446807861328,733.069553136826,680.15368270874,589.046671152115,808.099014282227,409.790361404419,912.17972946167,202.409566879272,979.300956726074,-18.9854335784912,999.819759368896,-236.502396821976,971.630905151367,-433.938093900681,900.942691802979,-601.069370746613,799.196853637695,-734.537855148315,678.567710876465,-835.991332292557,548.742645263672,-909.44476890564,415.824737548828,-959.209906578064,282.694808959961,-988.696849346161,149.928451538086,-999.860066890717,16.7286186218262,-992.980845689774,-118.275272369385,-966.598690986633,-256.294692993164,-917.566950559616,-397.581302642822,-841.378072738647,-540.446979522705,-733.069419622421,-680.153823852539,-589.046565771103,-808.099094390869,-409.790424346924,-912.179702758789,-202.40971493721,-979.300926208496,18.9853038787842,-999.819763183594,236.502225399017,-971.630947113037,433.938052415848,-900.942710876465,601.069517374039,-799.196743011475,734.537890434265,-678.567672729492,835.991412401199,-548.742523193359,909.444784402847,-415.824703216553,959.209865093231,-282.69495010376,988.696841239929,-149.928504943848
999.85893034935,-16.7964134216309,993.000612258911,118.109203338623,966.664015054703,256.048202514648,917.694443941116,397.286933898926,841.570614099503,540.147109985352,733.308211565018,679.896366119385,589.287704944611,807.923263549805,409.971474885941,912.098342895508,202.471853733063,979.288082122803,-19.0688951015472,999.818172454834,-236.711209535599,971.580055236816,-434.215722084045,900.808917999268,-601.351006031036,798.984962463379,-734.774336099625,678.311634063721,-836.158486604691,548.487907409668,-909.540988922119,415.614231109619,-959.249258041382,282.561252593994,-988.702390909195,149.891902923584,-999.858932256699,16.7962951660156,-993.000628709793,-118.109066009521,-966.663927316666,-256.048534393311,-917.694447278976,-397.286926269531,-841.570511341095,-540.147270202637,-733.308091163635,-679.896495819092,-589.287595272064,-807.923343658447,-409.97155046463,-912.098308563232,-202.472004413605,-979.288051605225,19.0687654018402,-999.818176269531,236.711040973663,-971.580097198486,434.215686559677,-900.808933258057,601.35116147995,-798.984844207764,734.774388790131,-678.311576843262,836.158574104309,-548.487773895264,909.541009664536,-415.614185333252,959.249217748642,-282.561389923096,988.702383995056,-149.891948699951
999.857788562775,-16.8642349243164,993.020396471024,117.942749023438,966.72926068306,255.801753997803,917.822009801865,396.992137908936,841.763197898865,539.846939086914,733.547115564346,679.638603210449,589.529017925262,807.747200012207,410.152808904648,912.016815185547,202.534148454666,979.275199890137,-19.1526093482971,999.816570281982,-236.920451164246,971.529052734375,-434.49378991127,900.674827575684,-601.632970571518,798.772663116455,-735.011000871658,678.055179595947,-836.325703382492,548.232906341553,-909.637221097946,415.403568267822,-959.288596153259,282.427669525146,-988.707919359207,149.855430603027,-999.85779094696,16.8641014099121,-993.020411968231,-117.94261932373,-966.729170084,-255.802093505859,-917.822010040283,-396.992137908936,-841.763090372086,-539.847106933594,-733.546993494034,-679.638732910156,-589.528901338577,-807.747283935547,-410.152879953384,-912.016784667969,-202.534299850464,-979.275169372559,19.1524796485901,-999.81657409668,236.920279502869,-971.529094696045,434.49375295639,-900.67484664917,601.633117437363,-798.772552490234,735.011057138443,-678.055118560791,836.325793504715,-548.232769012451,909.637240409851,-415.403526306152,959.288556575775,-282.427806854248,988.70790886879,-149.855499267578
999.856639623642,-16.9322242736816,993.040181875229,117.77604675293,966.794539928436,255.554920196533,917.949643135071,396.696926116943,841.955926656723,539.546306610107,733.786257505417,679.380401611328,589.770622491837,807.570808410645,410.334359407425,911.935146331787,202.59645318985,979.262313842773,-19.2365782260895,999.814960479736,-237.130120277405,971.477897644043,-434.772296190262,900.540420532227,-601.91526055336,798.559967041016,-735.247852802277,677.798343658447,-836.49299287796,547.977619171143,-909.733458757401,415.192768096924,-959.327927112579,282.294044494629,-988.713432073593,149.819053649902,-999.856642246246,16.932071685791,-993.040197372437,-117.775917053223,-966.794447183609,-255.555271148682,-917.949630260468,-396.696956634521,-841.955809116364,-539.546489715576,-733.786128282547,-679.38053894043,-589.770494222641,-807.570903778076,-410.334425926208,-911.935115814209,-202.596599340439,-979.262283325195,19.2364473342896,-999.814964294434,237.129947423935,-971.477939605713,434.772262096405,-900.540439605713,601.915405750275,-798.559856414795,735.247900009155,-677.798294067383,836.493083000183,-547.977481842041,909.733474731445,-415.192733764648,959.327880144119,-282.294204711914,988.713419437408,-149.819137573242
999.855482578278,-17.0004043579102,993.059969186783,117.609088897705,966.859830379486,255.307792663574,918.077340126038,396.401309967041,842.148794174194,539.245220184326,734.025648593903,679.121746063232,590.012511730194,807.394100189209,410.516124248505,911.853340148926,202.658762931824,979.249420166016,-19.3208014965057,999.813335418701,-237.340217351913,971.42658996582,-435.051238775253,900.405696868896,-602.19787311554,798.346866607666,-735.48487830162,677.541137695312,-836.660346984863,547.722068786621,-909.829699039459,414.981830596924,-959.367241382599,282.16040802002,-988.718928337097,149.782779693604,-999.855485200882,17.0002517700195,-993.059983968735,-117.608963012695,-966.85973572731,-255.308151245117,-918.077322244644,-396.401348114014,-842.148677110672,-539.245403289795,-734.025514602661,-679.121891021729,-590.012380838394,-807.394199371338,-410.516192674637,-911.853309631348,-202.658909320831,-979.249389648438,19.3206691741943,-999.813339233398,237.340046167374,-971.42663192749,435.051197528839,-900.405715942383,602.198013782501,-798.34676361084,735.484927415848,-677.541084289551,836.660436868668,-547.72193145752,909.829718351364,-414.981788635254,959.367192268372,-282.160575866699,988.718918561935,-149.782844543457
999.854319572449,-17.0686798095703,993.079756259918,117.441890716553,966.925144672394,255.060314178467,918.205097436905,396.105289459229,842.341798305511,538.943683624268,734.265250205994,678.862682342529,590.254680395126,807.217079162598,410.698101758957,911.771389007568,202.721076726913,979.236522674561,-19.4052782058716,999.811698913574,-237.550744533539,971.375129699707,-435.330615520477,900.270656585693,-602.480798721313,798.133377075195,-735.722068071365,677.283573150635,-836.827758550644,547.466255187988,-909.925940752029,414.77075958252,-959.406535625458,282.02677154541,-988.724415779114,149.746551513672,-999.854321479797,17.0685653686523,-993.079772949219,-117.441749572754,-966.925051212311,-255.060668945312,-918.205089092255,-396.105308532715,-842.341688394547,-538.943855285645,-734.265133619308,-678.862808227539,-590.254556417465,-807.217170715332,-410.698177576065,-911.77135848999,-202.721226930618,-979.236492156982,19.4051449298859,-999.811702728271,237.550574302673,-971.375171661377,435.330573558807,-900.27067565918,602.480953931808,-798.13325881958,735.722132921219,-677.283504486084,836.827853918076,-547.466110229492,909.925964832306,-414.770706176758,959.406490802765,-282.026924133301,988.724406719208,-149.746612548828
999.853147745132,-17.1371879577637,993.099545001984,117.274436950684,966.990482807159,254.812492370605,918.332928419113,395.808834075928,842.534955024719,538.641670227051,734.505107402802,678.603157043457,590.497140645981,807.039730072021,410.880303621292,911.689296722412,202.783399820328,979.223617553711,-19.4900102615356,999.810050964355,-237.761696577072,971.323516845703,-435.610434293747,900.13529586792,-602.764062643051,797.919471740723,-735.959447145462,677.025623321533,-836.995238780975,547.21017074585,-910.02218914032,414.559543609619,-959.445816278458,281.89310836792,-988.729889392853,149.71040725708,-999.853149414062,17.137077331543,-993.099562168121,-117.274291992188,-966.990386247635,-254.812858581543,-918.332915306091,-395.808864593506,-842.534837961197,-538.64185333252,-734.504988670349,-678.603286743164,-590.497002124786,-807.039833068848,-410.880376815796,-911.689266204834,-202.783551216125,-979.223587036133,19.4898760318756,-999.810054779053,237.761526584625,-971.323558807373,435.610387325287,-900.135318756104,602.764204025269,-797.919364929199,735.959497213364,-677.025566101074,836.995330572128,-547.210029602051,910.022213459015,-414.559490203857,959.445765733719,-281.893283843994,988.729877710342,-149.710483551025
999.851968765259,-17.2058296203613,993.119334459305,117.106735229492,967.055828332901,254.564384460449,918.46081829071,395.511978149414,842.728246927261,538.339206695557,734.745195865631,678.343200683594,590.739881277084,806.862064361572,411.062715768814,911.607067108154,202.845730066299,979.210708618164,-19.5749971866608,999.808391571045,-237.973076581955,971.271751403809,-435.890688657761,899.999614715576,-603.047640562057,797.705173492432,-736.19699048996,676.767311096191,-837.162778615952,546.953819274902,-910.1184425354,414.34818649292,-959.485083341599,281.759426116943,-988.735346317291,149.674362182617,-999.851970672607,17.2057228088379,-993.119352579117,-117.106582641602,-967.055730819702,-254.564754486084,-918.460811853409,-395.511993408203,-842.728139638901,-538.339374542236,-734.745077371597,-678.343326568604,-590.739745378494,-806.862163543701,-411.062784910202,-911.607036590576,-202.845882415771,-979.210674285889,19.574863910675,-999.808395385742,237.972907781601,-971.271793365479,435.890640497208,-899.99963760376,603.047783613205,-797.705066680908,736.197051286697,-676.767242431641,837.162880659103,-546.953662872314,910.118468523026,-414.348129272461,959.485033988953,-281.759593963623,988.73533654213,-149.674427032471
999.850782394409,-17.2746391296387,993.139127969742,116.9387550354,967.121206998825,254.315887451172,918.588771820068,395.214710235596,842.921685218811,538.036273956299,734.985521316528,678.08279800415,590.982907056808,806.684078216553,411.245345830917,911.5246925354,202.908066034317,979.197792053223,-19.6602408885956,999.806716918945,-238.184883594513,971.219833374023,-436.171379089355,899.863616943359,-603.331538438797,797.490474700928,-736.434716463089,676.508617401123,-837.3303835392,546.697200775146,-910.21470284462,414.136684417725,-959.524335622787,281.62572479248,-988.740792751312,149.638378143311,-999.850784063339,17.2745361328125,-993.139142751694,-116.938629150391,-967.121109724045,-254.316257476807,-918.588762044907,-395.214733123779,-842.921575784683,-538.036445617676,-734.98539018631,-678.082942962646,-590.982774972916,-806.684177398682,-411.245409965515,-911.524662017822,-202.908215999603,-979.197761535645,19.6601073741913,-999.806720733643,238.184710264206,-971.219875335693,436.171330213547,-899.863639831543,603.331676721573,-797.490367889404,736.434775114059,-676.50855255127,837.33048081398,-546.697052001953,910.214725255966,-414.13663482666,959.524284362793,-281.625900268555,988.740777730942,-149.638477325439
999.849587440491,-17.3436622619629,993.158920049667,116.770542144775,967.186598777771,254.067085266113,918.716787338257,394.91703414917,843.11526465416,537.732879638672,735.22607421875,677.821968078613,591.22621512413,806.505771636963,411.428188323975,911.442180633545,202.970409393311,979.184871673584,-19.7457392215729,999.805034637451,-238.397118330002,971.16775894165,-436.45249915123,899.72730255127,-603.615756988525,797.275371551514,-736.672615528107,676.24955368042,-837.498045444489,546.440319061279,-910.310957670212,413.925067901611,-959.563572406769,281.492008209229,-988.746223926544,149.602489471436,-999.849589347839,17.3435516357422,-993.158935308456,-116.770412445068,-967.186500549316,-254.067459106445,-918.716777324677,-394.917057037354,-843.11515045166,-537.733058929443,-735.225950956345,-677.822101593018,-591.226077795029,-806.505874633789,-411.42825460434,-911.442150115967,-202.970559120178,-979.184841156006,19.7456061840057,-999.805034637451,238.396949529648,-971.16780090332,436.452460765839,-899.727317810059,603.615889787674,-797.275272369385,736.672667980194,-676.249496459961,837.498145103455,-546.440166473389,910.310985565186,-413.925003051758,959.563523292542,-281.492176055908,988.746211290359,-149.602573394775
999.848386049271,-17.4127807617188,993.17871260643,116.602077484131,967.252006053925,253.817958831787,918.844872713089,394.61893081665,843.308986663818,537.429019927979,735.466858625412,677.560699462891,591.46981215477,806.327144622803,411.61124587059,911.359523773193,203.032760858536,979.171943664551,-19.8314962387085,999.803337097168,-238.60978269577,971.115528106689,-436.734061956406,899.590660095215,-603.900297164917,797.059867858887,-736.910684347153,675.990119934082,-837.665777921677,546.183158874512,-910.407215356827,413.713310241699,-959.602792263031,281.358280181885,-988.751640081406,149.566688537598,-999.848387956619,17.4126739501953,-993.178727388382,-116.601951599121,-967.251906871796,-253.818336486816,-918.844858407974,-394.618965148926,-843.308873176575,-537.42919921875,-735.466740369797,-677.5608253479,-591.469665765762,-806.327251434326,-411.611317157745,-911.359493255615,-203.032909870148,-979.171913146973,19.8313624858856,-999.803340911865,238.609617948532,-971.115570068359,436.734023571014,-899.590679168701,603.900434732437,-797.059761047363,736.910737752914,-675.990062713623,837.66587305069,-546.183013916016,910.407246828079,-413.713241577148,959.602738618851,-281.358463287354,988.751631498337,-149.566745758057
999.847175836563,-17.4821281433105,993.198506355286,116.43335723877,967.317443609238,253.568458557129,918.973024368286,394.320404052734,843.502846717834,537.124702453613,735.707885026932,677.298980712891,591.713684797287,806.148197174072,411.794523477554,911.276725769043,203.095124721527,979.15901184082,-19.9175100326538,999.801628112793,-238.822883367538,971.063144683838,-437.016057014465,899.453704833984,-604.185149431229,796.843963623047,-737.148932695389,675.730308532715,-837.833564043045,545.925743103027,-910.503484725952,413.501396179199,-959.641999483109,281.224521636963,-988.757042646408,149.530967712402,-999.847178220749,17.4819984436035,-993.198520183563,-116.433238983154,-967.317338705063,-253.568859100342,-918.972999811172,-394.320461273193,-843.502735614777,-537.124877929688,-735.707762479782,-677.299114227295,-591.713539600372,-806.148303985596,-411.794590473175,-911.276695251465,-203.095269918442,-979.158981323242,19.9173758029938,-999.801628112793,238.822712659836,-971.063186645508,437.016018390656,-899.453723907471,604.185288906097,-796.843860626221,737.148967266083,-675.730270385742,837.833656072617,-545.925601959229,910.503507137299,-413.501346588135,959.641939401627,-281.224727630615,988.757034540176,-149.531021118164
999.845958471298,-17.5516166687012,993.218300104141,116.264389038086,967.382883548737,253.318687438965,919.101234197617,394.021472930908,843.696853399277,536.819911956787,735.949148654938,677.036815643311,591.957847833633,805.968925476074,411.978015899658,911.193786621094,203.157481908798,979.146076202393,-20.0037829875946,999.799903869629,-239.036417961121,971.010601043701,-437.298491954803,899.316421508789,-604.470330953598,796.627655029297,-737.387346506119,675.470134735107,-838.001409769058,545.668064117432,-910.599753141403,413.289352416992,-959.681193351746,281.090744018555,-988.762431383133,149.495330810547,-999.845961093903,17.5514640808105,-993.218312501907,-116.264282226562,-967.382776737213,-253.319095611572,-919.10120344162,-394.021545410156,-843.696737766266,-536.820095062256,-735.949023723602,-677.036952972412,-591.95769906044,-805.969032287598,-411.978075504303,-911.193759918213,-203.157627344131,-979.146045684814,20.003645658493,-999.799907684326,239.036235809326,-971.010646820068,437.298450231552,-899.316444396973,604.470458984375,-796.627555847168,737.387376308441,-675.470100402832,838.001506567001,-545.667915344238,910.599772453308,-413.289310455322,959.681128740311,-281.090965270996,988.762421607971,-149.4953956604
999.844733476639,-17.6212577819824,993.238092660904,116.095180511475,967.448352098465,253.068538665771,919.22949552536,393.722152709961,843.890996456146,536.514663696289,736.190633773804,676.774223327637,592.202291488647,805.789329528809,412.16172003746,911.110706329346,203.219845533371,979.13313293457,-20.0903112888336,999.798168182373,-239.250373125076,970.957908630371,-437.581359148026,899.178821563721,-604.755821943283,796.410945892334,-737.625914812088,675.209606170654,-838.169304847717,545.410137176514,-910.696015834808,413.07719039917,-959.720363616943,280.956977844238,-988.767807006836,149.459774017334,-999.844735860825,17.6211242675781,-993.238106966019,-116.095058441162,-967.448248386383,-253.068935394287,-919.229472875595,-393.722206115723,-843.890881061554,-536.514846801758,-736.190515756607,-676.774353027344,-592.202141284943,-805.789440155029,-412.161782741547,-911.110675811768,-203.21999335289,-979.133102416992,20.0901761054993,-999.79817199707,239.250192403793,-970.957950592041,437.581324577332,-899.178840637207,604.755960702896,-796.410842895508,737.625971794128,-675.209541320801,838.169414997101,-545.409965515137,910.696037054062,-413.077144622803,959.720307826996,-280.957168579102,988.76779961586,-149.459823608398
999.843500137329,-17.6911087036133,993.257886886597,115.925708770752,967.51383471489,252.818077087402,919.357813358307,393.422431945801,844.08527135849,536.208965301514,736.4323554039,676.51118850708,592.447010040283,805.609420776367,412.345632553101,911.027484893799,203.282213449478,979.120185852051,-20.1770994663239,999.796421051025,-239.464757442474,970.905055999756,-437.864662647247,899.040897369385,-605.0416264534,796.193840026855,-737.864659547806,674.948696136475,-838.33725976944,545.15193939209,-910.792276620865,412.864902496338,-959.759520530701,280.823188781738,-988.773168325424,149.424301147461,-999.843502521515,17.6909713745117,-993.257902860641,-115.92557144165,-967.513732910156,-252.818466186523,-919.357801675797,-393.422458648682,-844.085162401199,-536.209136962891,-736.432243347168,-676.511310577393,-592.446883916855,-805.609516143799,-412.345707416534,-911.027450561523,-203.282366514206,-979.120155334473,20.1769638061523,-999.796424865723,239.464581489563,-970.905101776123,437.864630460739,-899.040912628174,605.041771650314,-796.193729400635,737.864725589752,-674.948623657227,838.337386846542,-545.151744842529,910.792305707932,-412.864841461182,959.759464502335,-280.823379516602,988.773161888123,-149.424343109131
999.842259883881,-17.761058807373,993.277680635452,115.755989074707,967.579325437546,252.567317962646,919.486207485199,393.122264862061,844.2796895504,535.902793884277,736.674311161041,676.247707366943,592.692016124725,805.429187774658,412.529764413834,910.944122314453,203.344588279724,979.107234954834,-20.2641472816467,999.794662475586,-239.679574966431,970.85205078125,-438.148399353027,898.902652740479,-605.327756881714,795.976322174072,-738.103576421738,674.68741607666,-838.505280971527,544.89347076416,-910.88854265213,412.652473449707,-959.79866027832,280.689388275146,-988.778514862061,149.388916015625,-999.842262268066,17.760929107666,-993.27769780159,-115.755840301514,-967.57922577858,-252.567695617676,-919.486191511154,-393.122303009033,-844.279583692551,-535.902961730957,-736.6741938591,-676.247833251953,-592.69189786911,-805.429271697998,-412.529850482941,-910.94408416748,-203.344744443893,-979.107204437256,20.2640104293823,-999.794662475586,239.679400920868,-970.85209274292,438.148368597031,-898.902667999268,605.327900648117,-795.976215362549,738.103655099869,-674.68733215332,838.505412578583,-544.893268585205,910.888577461243,-412.652397155762,959.798602104187,-280.689586639404,988.778510808945,-149.388942718506
999.841011047363,-17.8312339782715,993.297475099564,115.586009979248,967.644854068756,252.316143035889,919.614665269852,392.821674346924,844.474243402481,535.596164703369,736.916489839554,675.983791351318,592.93731713295,805.24861907959,412.714117765427,910.860614776611,203.406966924667,979.094276428223,-20.3514535427094,999.792888641357,-239.894824504852,970.798885345459,-438.432576179504,898.764083862305,-605.614206314087,795.758399963379,-738.342664957047,674.425762176514,-838.673359394073,544.634735107422,-910.984811306,412.439903259277,-959.837788581848,280.555553436279,-988.783848285675,149.353610992432,-999.841013431549,17.8310928344727,-993.297491073608,-115.585872650146,-967.644750595093,-252.316539764404,-919.614644050598,-392.821723937988,-844.474136590958,-535.596332550049,-736.916375637054,-675.983917236328,-592.937191486359,-805.248710632324,-412.714198350906,-910.860576629639,-203.407122135162,-979.094245910645,20.3513171672821,-999.792888641357,239.894648551941,-970.798927307129,438.432544708252,-898.764099121094,605.614337444305,-795.75830078125,738.342742204666,-674.425678253174,838.673480987549,-544.634548187256,910.984844207764,-412.439830780029,959.83772611618,-280.555767059326,988.783843040466,-149.353645324707
999.839754581451,-17.9015426635742,993.317268848419,115.415782928467,967.710386753082,252.06468963623,919.743172883987,392.520694732666,844.668932914734,535.289073944092,737.158902645111,675.719432830811,593.182889461517,805.067737579346,412.898680925369,910.776966094971,203.469350337982,979.081317901611,-20.4390206336975,999.79109954834,-240.110503435135,970.74556350708,-438.717182397842,898.625190734863,-605.900969743729,795.540077209473,-738.581919431686,674.163738250732,-838.841491937637,544.375743865967,-911.081073522568,412.227214813232,-959.876898050308,280.421718597412,-988.789167404175,149.318393707275,-999.839756965637,17.9014129638672,-993.317286491394,-115.415630340576,-967.710282564163,-252.065090179443,-919.743155002594,-392.520736694336,-844.668834209442,-535.28923034668,-737.158796310425,-675.719547271729,-593.182771921158,-805.067821502686,-412.898768663406,-910.776924133301,-203.46950674057,-979.081283569336,20.4388844966888,-999.791103363037,240.110331296921,-970.74560546875,438.717159986496,-898.625202178955,605.901107311249,-795.539974212646,738.582001447678,-674.163650512695,838.84161901474,-544.375549316406,911.081113576889,-412.227127075195,959.87683224678,-280.421943664551,988.789165258408,-149.318408966064
999.838489770889,-17.9720420837402,993.337060689926,115.245323181152,967.775933027267,251.812911987305,919.871736288071,392.219310760498,844.863758802414,534.981521606445,737.40154838562,675.454627990723,593.428744077682,804.886528015137,413.083459615707,910.693172454834,203.53173661232,979.068347930908,-20.5268466472626,999.789302825928,-240.326614379883,970.692081451416,-439.002224206924,898.485973358154,-606.188041687012,795.321353912354,-738.821336507797,673.901351928711,-839.009680271149,544.116493225098,-911.177338600159,412.014389038086,-959.915992736816,280.287864685059,-988.794474601746,149.28324508667,-999.838492393494,17.9719047546387,-993.337079048157,-115.245162963867,-967.775829792023,-251.81330871582,-919.871716737747,-392.219356536865,-844.863656997681,-534.98168182373,-737.401441335678,-675.454746246338,-593.428632259369,-804.886611938477,-413.083545923233,-910.693134307861,-203.531894683838,-979.06831741333,20.5267119407654,-999.789306640625,240.326445579529,-970.692123413086,439.002208948135,-898.485980987549,606.188181877136,-795.32124710083,738.821422100067,-673.901260375977,839.009806394577,-544.116298675537,911.177377939224,-412.014301300049,959.915922403336,-280.288105010986,988.794472694397,-149.283256530762
999.837216854095,-18.0427207946777,993.356840848923,115.074703216553,967.841507673264,251.560760498047,920.000358819962,391.917518615723,845.058721542358,534.673503875732,737.644429206848,675.189376831055,593.674889564514,804.70499420166,413.268453836441,910.609237670898,203.594127178192,979.055377960205,-20.6149356365204,999.787490844727,-240.543158531189,970.638442993164,-439.287709712982,898.346431732178,-606.475430250168,795.102226257324,-739.060917854309,673.638595581055,-839.177924871445,543.85697555542,-911.273598432541,411.801445007324,-959.955067157745,280.154010772705,-988.799766540527,149.248188018799,-999.8372194767,18.0425796508789,-993.356859207153,-115.074542999268,-967.841401338577,-251.561168670654,-920.000339269638,-391.91756439209,-845.058620214462,-534.673664093018,-737.644316673279,-675.189502716064,-593.674775838852,-804.705078125,-413.268540143967,-910.609199523926,-203.594286680222,-979.05534362793,20.6147990226746,-999.787490844727,240.542986392975,-970.638484954834,439.287688016891,-898.346439361572,606.475573301315,-795.102119445801,739.061016082764,-673.638488769531,839.178048610687,-543.856784820557,911.273643255234,-411.801345825195,959.954998016357,-280.154247283936,988.799763679504,-149.248207092285
