earthx,earthy,probeX0,probeY0,probeX1,probeY1,probeX2,probeY2,probeX3,probeY3,probeX4,probeY4,probeX5,probeY5,probeX6,probeY6,probeX7,probeY7,probeX8,probeY8
5022686734.55588,38436918576.3003,2838343184.6177,38496582731.8887,3426084715.38026,38382314587.9099,4097373852.20251,38319677208.0307,2972644956.34833,38961299499.5547,3573475307.31116,38822281690.6719,4329224595.92208,38665089109.0767,3092459686.43012,39427214097.6797,3676343485.31971,39266113981.5314,4332228581.9773,39035488655.399
5034174559.0832,38480098241.6687,2849554265.51125,38540456962.2719,3437503646.38642,38426064757.0028,4109240649.6107,38363416390.6541,2984012157.48412,39005093940.3827,3585079336.18806,38865894169.2448,4341513906.87099,38708432876.8081,3103950581.32632,39470932695.2299,3688029536.01624,39309602213.4422,4344305028.14746,39078551727.2701
5045675281.24853,38523274473.9319,2860778083.58609,38584327891.6029,3448935576.67061,38469811612.7519,4121121228.56417,38407152338.3707,2995392093.37444,39048884995.1944,3596696393.35728,38909503179.9086,4353817591.13239,38751772713.1429,3115454175.07715,39514647829.8992,3699728522.23421,39353086854.4862,4356395034.6506,39121610664.8382
5057188900.02607,38566447269.2378,2872014637.75674,38628195516.0917,3460380505.20749,38513555151.2498,4133015589.15722,38450885046.8888,3006784762.91677,39092672660.2227,3608326477.78329,38953108718.7718,4366135650.64079,38795108612.2946,3126970466.57397,39558359497.949,3711440442.91439,39396567900.8284,4368498601.24726,39164665463.2204
5068715414.38888,38609616623.7344,2883263926.93645,38672059831.9486,3471838430.97049,38557295368.5895,4144923731.4858,38494614511.9152,3018190165.0074,39136456931.7008,3619969588.4294,38996710781.9433,4378468087.34258,38838440568.4667,3138499454.70697,39602067695.6411,3723165296.99644,39440045348.634,4380615727.69933,39207716117.5302
5080254823.30889,38652782533.5703,2894525950.03728,38715920835.3845,3483309352.9318,38601032260.8641,4156845655.64746,38538340729.1558,3029608298.54142,39180237805.8623,3631625724.25776,39040309365.5323,4390814903.19615,38881768575.8529,3150041138.36519,39645772419.2374,3734903083.4189,39483519194.0687,4392746413.77007,39250762622.878
5091807125.75686,38695944994.8942,2905800705.97002,38759778522.6104,3494793270.06236,38644765824.1671,4168781361.74138,38582063694.315,3041039162.41271,39224015278.9412,3643294884.22937,39083904465.6482,4403176100.17194,38925092628.6365,3161595516.43649,39689473665.0006,3746653801.11921,39526989433.2986,4404890659.2241,39293804974.371
5103372320.70239,38739104003.8552,2917088193.64428,38803632889.8379,3506290181.3319,38688496054.5925,4180730849.86836,38625783403.0962,3052482755.51397,39267789347.1719,3654977067.30405,39127496078.4008,4415551680.25253,38968412720.991,3173162587.80754,39733171429.1936,3758417449.03369,39570456062.4898,4417048463.82739,39336843167.1128
5114950407.11395,38782259556.6026,2928388411.9684,38847483933.2789,3517800085.70888,38732222948.2342,4192694120.13085,38669499851.2015,3063939076.73668,39311560006.7893,3666672272.44047,39171084199.9003,4427941645.43273,39011728847.0796,3184742351.36388,39776865708.0798,3770194026.09755,39613919077.8092,4429219827.34735,39379877196.2041
5126541383.95886,38825411649.2862,2939701359.84953,38891331649.1457,3529322982.16056,38775946501.1867,4204671172.63297,38713213034.3318,3075408124.97112,39355327254.0285,3678380498.59614,39214668826.257,4440345997.71965,39055041001.0552,3196334805.98986,39820556497.923,3781983531.24492,39657378475.4237,4441404749.55274,39422907056.7419
5138145250.20327,38868560278.0559,2951027036.19356,38935176033.651,3540858869.65293,38819666709.5448,4216662007.48049,38756922948.1868,3086889899.1064,39399091085.1253,3690101744.7274,39258249953.5816,4452764739.1328,39098349177.0602,3207939950.56864,39864243794.9872,3793785963.40878,39700834251.5007,4453603230.21373,39465932743.8202
5149762004.81221,38911705439.062,2962365439.90517,38979017083.008,3552407747.15076,38863383569.4034,4228666624.78083,38800629588.4649,3098384398.03039,39442851496.3157,3701836009.78944,39301827577.9853,4465197871.70417,39141653369.2269,3219557783.98224,39907927595.5373,3805601321.52103,39744286402.2078,4465815269.10192,39508954252.5294
5161391646.74954,38954847128.4551,2973716569.88782,39022854793.4301,3563969613.61759,38907097076.8578,4240685024.64313,38844332950.8633,3109891620.62978,39486608483.8361,3713583292.73628,39345401695.5792,4477645397.47828,39184953571.6768,3231188305.11152,39951607895.838,3817429604.51245,39787734923.7131,4478040865.99034,39551971577.9566
5173034174.97797,38997985342.3862,2985080425.04374,39066689161.1312,3575544468.01569,38950807228.0038,4252717207.1782,38888033031.0779,3121411565.79008,39530362043.9233,3725343592.52079,39388972302.4751,4490107318.51234,39228249778.5209,3242831512.83613,39995284692.1549,3829270811.31271,39831179812.1849,4490280020.65342,39594984715.1855
5184689588.45907,39041120077.0065,2996457004.27391,39110520182.3255,3587132309.30614,38994514018.9373,4264763172.49854,38931729824.8034,3132944232.39557,39574112172.8147,3737116908.09468,39432539394.785,4502583636.87627,39271541983.8595,3254487406.03458,40038957980.7538,3841124940.85038,39874621063.7919,4502532732.86707,39637993659.2964
5196357886.15325,39084251328.4675,3007846306.47813,39154347853.2277,3598733136.44874,39038217445.7544,4276822920.71838,38975423327.7332,3144489619.32936,39617858866.748,3748903238.40848,39476102968.6211,4515074354.65281,39314830181.7822,3266155983.58422,40082627757.901,3852991992.05291,39918058674.7033,4514799002.40863,39680998405.3661
5208039067.01978,39127379092.9212,3019248330.55492,39198172170.053,3610346948.40209,39081917504.5518,4288896451.95365,39019113535.5594,3156047725.47333,39661602121.9611,3760702582.41158,39519663020.096,4527579473.93762,39358114366.3676,3277837244.3612,40126294019.8631,3864871963.84666,39961492641.0883,4527078829.05691,39723998948.4682
5219733130.01678,39170503366.5195,3030663075.40163,39241993129.0167,3621973744.12352,39125614191.4262,4300983766.32201,39062800443.9728,3167618549.7082,39705341934.6926,3772514939.0522,39563219545.3227,4540098996.83934,39401394531.6836,3289531187.24053,40169956762.9073,3876764855.15686,40004922959.1167,4539372212.59221,39766995283.6725
5231440074.10121,39213624145.4151,3042090539.91435,39285810726.3347,3633613522.56915,39169307502.475,4313084863.94287,39106484048.6631,3179202090.91346,39749078301.1815,3784340307.27741,39606772540.4143,4552632925.47973,39444670671.7868,3301237811.09605,40213615983.301,3888670664.90765,40048349624.9586,4551679152.79629,39809987406.0456
5243159898.2289,39256741425.7607,3053530722.98794,39329624958.2232,3645266282.69384,39212997433.7955,4325199744.93737,39150164345.3185,3190798347.96742,39792811217.6669,3796178686.03311,39650322001.4844,4565181261.9937,39487942780.723,3312957114.80041,40257271677.3121,3900589392.02205,40091772634.7844,4563999649.45241,39852975310.6504
5254892601.35452,39299855203.7094,3064983623.51606,39373435820.8989,3656932023.45124,39256683981.4855,4337328409.42843,39193841329.626,3202407319.74718,39836540680.3886,3808030074.26404,39693867924.6468,4577744008.52944,39531210852.5267,3324689097.22512,40300923841.209,3912521035.42198,40135191984.7647,4576333702.34535,39895958992.5465
5266638182.43158,39342965475.4146,3076449240.39113,39417243310.5788,3668610743.79373,39300367141.6431,4349470857.54071,39237514997.2712,3214029005.12867,39880266685.5868,3819894470.91379,39737410306.0156,4590321167.24851,39574474881.221,3336433757.24051,40344572471.2604,3924465594.02825,40178607671.0709,4588681311.26139,39938938446.7898
5278396640.41247,39386072237.03,3087927572.50436,39461047423.4803,3680302442.67249,39344046910.3667,4361627089.40066,39281185343.9385,3225663402.98659,39923989229.5019,3831771874.92478,39780949141.7055,4602912740.32591,39617734860.8179,3348191093.71574,40388217563.7356,3936423066.76057,40222019689.8741,4601042475.98834,39981913668.4327
5290167974.24841,39429175484.7098,3099418618.74571,39504848155.8214,3692007119.03743,39387723283.755,4373797105.13651,39324852365.3109,3237310512.19446,39967708308.375,3843662285.23828,39824484427.8311,4615518729.95019,39660990785.3176,3359961105.51881,40431859114.904,3948393452.53752,40265428037.3464,4613417196.31555,40024884652.524
5301952182.88947,39472275214.6081,3110922378.00394,39548645503.8201,3703724771.83725,39431396257.907,4385980904.8783,39368516057.0701,3248970331.62461,40011423918.4475,3855565700.79438,39868016160.5075,4628139138.32355,39704242648.7092,3371743791.51654,40475497121.0358,3960376750.27661,40308832709.6597,4625805472.0339,40067851394.1091
5313749265.28458,39515371422.8797,3122438849.16657,39592439463.6951,3715455400.0194,39475065828.9221,4398178488.75786,39412176414.8964,3260642860.14817,40055136055.9609,3867482120.53205,39911544335.8502,4640773967.66193,39747490444.9697,3383539150.57461,40519131578.4012,3972372958.89421,40352233702.9865,4638207302.93584,40110813888.2294
5325559220.38152,39558464105.6795,3133968031.1199,39636230031.6656,3727199002.5301,39518731992.8998,4410389856.90883,39455833434.4689,3272328096.63505,40098844717.1576,3879411543.38905,39955068949.975,4653423220.1951,39790734168.0647,3395347181.55751,40562762483.2712,3984382077.3056,40395631013.4997,4650622688.81538,40153772129.9232
5337382047.12693,39601553259.1629,3145509922.74903,39680017203.9507,3738955578.31432,39562394745.9402,4422615009.46669,39499487111.4653,3284026039.954,40142549898.2802,3891353968.30203,39998589998.9978,4666086898.16675,39833973811.948,3407167883.32857,40606389831.9171,3996404104.42495,40439024637.3724,4663051629.46812,40196726114.2247
5349217744.46628,39644638879.4854,3157064522.9378,39723800976.7705,3750725126.3158,39606054084.1434,4434853946.56876,39543137441.5617,3295736688.97256,40186251595.5717,3903309394.20644,40042107479.0351,4678765003.8346,39877209370.5612,3419001254.74996,40650013620.6105,4008439039.16531,40482414570.7781,4675494124.69124,40239675836.1647
5361066311.34391,39687720962.803,3168631830.56885,39767581346.3451,3762507645.47707,39649710003.6101,4447106668.35418,39586784420.4332,3307460042.55707,40229949805.2754,3915277820.0366,40085621386.2035,4691457539.47053,39920440837.8343,3430847294.68269,40693633845.6235,4020486880.43865,40525800809.8907,4687950174.28352,40282621290.7702
5372927746.70301,39730799505.2719,3180211844.52358,39811358308.8952,3774303134.73938,39693362500.4412,4459373174.96396,39630428043.7533,3319196099.57267,40273644523.6352,3927259244.72566,40129131716.6201,4704164507.36059,39963668207.6849,3442706001.98657,40737250503.2286,4032547627.15583,40569183350.8843,4700419778.04534,40325562473.0647
5384802049.48562,39773874503.0486,3191804563.6822,39855131860.6417,3786111593.04276,39737011570.7378,4471653466.54099,39674068307.1942,3330944858.88333,40317335746.8954,3939253667.20561,40172638466.4021,4716885909.80521,40006891474.0184,3454577375.5203,40780863589.6988,4044621278.22656,40612562189.9334,4712902935.77871,40368499378.0677
5396689218.63263,39816945952.29,3203409986.92366,39898901997.8061,3797933019.32603,39780657210.6014,4483947543.23,39717705206.4266,3342706319.35181,40361023471.3007,3951261086.40728,40216141631.6673,4729621749.11921,40050110630.7282,3466461414.14136,40824473101.3074,4056707832.55951,40655937323.213,4725399647.28728,40411432000.7952
5408589253.08379,39860013849.1534,3215028113.12571,39942668716.6102,3809767412.52673,39824299416.1339,4496255405.17765,39761338737.1199,3354480479.83966,40404707693.096,3963281501.26035,40259641208.5335,4742372027.63196,40093325671.695,3478358116.7061,40868079034.3283,4068807289.06221,40699308746.8983,4737909912.37633,40454360336.2594
5420502151.77768,39903078189.7961,3226658941.16486,39986432013.2763,3821614771.58121,39867938183.4374,4508577052.53246,39804968894.9422,3366267339.20726,40448388408.527,3975314910.69332,40303137193.1191,4755136747.68745,40136536590.7873,3490267482.06971,40911681385.0356,4080919646.64107,40742676457.1649,4750433730.8528,40497284379.4685
5432427913.65177,39946138970.3761,3238302469.91643,40030191884.0269,3833475095.42454,39911573508.6144,4520912485.44488,39848595675.56,3378066896.31379,40492065613.8396,3987361313.63357,40346629581.5427,4767915911.64441,40179743381.8606,3502189509.08617,40955280149.7039,4093044904.20142,40786040450.1886,4762971102.52529,40540204125.4273
5444366537.64235,39989196187.0513,3249958698.25449,40073948325.0851,3845348382.99058,39955205387.7675,4533261704.06725,39892219074.6383,3389879150.01723,40535739305.28,3999420709.00728,40390118369.9231,4780709521.87641,40222946038.7582,3514124196.60836,40998875324.6084,4105183060.64748,40829400722.1458,4775522027.20408,40583119569.1365
5456318022.68458,40032249835.9804,3261627625.05189,40117701332.6743,3857234633.21194,39998833817,4545624708.55387,39935839087.841,3401704099.17437,40579409479.095,4011493095.7395,40433603554.3797,4793517580.77197,40266144555.3103,3526071543.48794,41042466906.0244,4117334114.88235,40872757269.213,4788086504.70114,40626030705.593
5468282367.71246,40075299913.3221,3273309249.18028,40161450903.0185,3869133845.02002,40042458792.4151,4558001499.06095,39979455710.8302,3413541742.6408,40623076131.5318,4023578472.75411,40477085131.032,4806340090.73467,40309338925.3343,3538031548.57543,41086054890.2279,4129498065.80805,40916110087.5672,4800664534.83012,40668937529.7901
5480259571.65885,40118346415.2354,3285003569.51006,40205197032.3418,3881046017.34496,40086080310.1167,4570392075.74666,40023068939.2669,3425392079.27093,40666739258.8379,4035676838.97384,40520563095.9998,4819177054.18322,40352529142.6346,3550004210.7202,41129639273.4952,4141674912.32548,40959459173.3858,4813256117.40642,40711840036.7168
5492249633.45547,40161389337.8797,3296710584.91044,40248939716.8688,3892971149.11566,40129698366.2088,4582796438.77114,40066678768.8104,3437255107.91797,40710398857.2614,4047788193.32025,40564037445.4034,4832028473.55163,40395715201.0025,3561989528.77043,41173220052.1031,4153864653.33442,41002804522.8462,4825861252.24711,40754738221.3586
5504252552.03289,40204428677.4148,3308430294.24938,40292678952.8246,3904909239.2598,40173312956.7956,4595214588.29647,40110285195.1185,3449130827.43394,40754054923.0507,4059912534.71375,40607508175.3633,4844894351.28927,40438897094.2161,3573987501.57316,41216797222.3286,4166067287.73358,41046146132.1267,4838479939.17104,40797632078.6968
5516268326.32052,40247464430.0008,3320162696.39364,40336414736.4348,3916860286.70383,40216924077.9819,4607646524.48673,40153888213.8478,3461019236.66966,40797707452.4545,4072049862.07359,40650975282.0003,4857774689.86102,40482074816.0401,3585998127.97424,41260370780.4495,4178282814.42054,41089483997.4055,4851112177.99877,40840521603.7091
5528296955.24664,40290496591.798,3331907790.20875,40380147063.9251,3928824290.37293,40260531725.8726,4620092247.508,40197487820.6532,3472920334.47476,40841356441.7223,4084200174.31786,40694438761.4356,4870669491.74732,40525248360.2259,3598021406.81839,41303940722.7437,4190511232.29179,41132818114.8614,4863757968.55264,40883406791.3688
5540338437.73837,40333525158.967,3343665574.55903,40423875931.5218,3940801249.19109,40304135896.5731,4632551757.52834,40241084011.1881,3484834119.69769,40885001887.1035,4096363470.3635,40737898609.7907,4883578759.44437,40568417720.5113,3610057336.94913,41347507045.4897,4202752540.24269,41176148480.6733,4876417310.65673,40926287636.6457
5552392772.72169,40376550127.6689,3355436048.30756,40467601335.4517,3952791162.08103,40347736586.1889,4645025054.71783,40284676781.1045,3496760591.18569,40928643784.8484,4108539749.12629,40781354823.1875,4896502495.46415,40611582890.6206,3622105917.20886,41391069744.9662,4215006737.16753,41219475091.0207,4889090204.13694,40969164134.5054
5564459959.12145,40419571494.065,3367219210.31623,40511323271.9417,3964794027.96424,40391333790.8261,4657512139.24857,40328266126.053,3508699747.78483,40972282131.2074,4120729009.52085,40824807397.748,4909440702.33462,40654743864.264,3634167146.43878,41434628817.4528,4227273821.95948,41262797942.0833,4901776648.82093,41012036279.9093
5576539995.86131,40462589254.317,3379015059.44569,40555041737.2194,3976809845.761,40434927506.5909,4670013011.29471,40371852041.6824,3520651588.33996,41015916922.4315,4132931250.46064,40868256329.5948,4922393382.59976,40697900635.1382,3646241023.47894,41478184259.2289,4239553793.5106,41306117030.0413,4914476644.53817,41054904067.8151
5588632881.86383,40505603404.5868,3390823594.55538,40598756727.5127,3988838614.39032,40478517729.5898,4682527671.03243,40415434523.6403,3532616111.69476,41059548154.772,4145146470.85797,40911701614.8505,4935360538.81973,40741053196.9258,3658327547.16825,41521736066.5749,4251846650.71186,41349432351.075,4927190191.11994,41097767493.1762
5600738616.0504,40548613941.0367,3402644814.5035,40642468239.0499,4000880332.76999,40522104455.9298,4695056118.63995,40459013567.5725,3544593316.69171,41103175824.4807,4157374669.62398,40955143249.6383,4948342173.571,40784201543.2951,3670426716.34442,41565284235.7712,4264152392.45311,41392743901.3653,4939917288.39937,41140626550.942
5612857197.34127,40591620859.8293,3414478718.14707,40686176268.0597,4012934999.81656,40565687681.7181,4707598354.2976,40502589169.1234,3556583202.17211,41146799927.8098,4169615845.66868,40998581230.0816,4961338289.44643,40827345667.9005,3682538529.84403,41608828763.0989,4276471017.62311,41436051677.0934,4952657936.21141,41183481236.0579
5624988624.65554,40634624157.1276,3426325304.34185,40729880810.7713,4025002614.44537,40609267403.0622,4720154378.18775,40546161323.9359,3568585766.97606,41190420461.0119,4181869997.90088,41042015552.3043,4974348889.0554,40870485564.3819,3694662986.50248,41652369644.8393,4288802525.10952,41479355674.4406,4965412134.39286,41226331543.465
5637132896.91117,40677623829.0948,3438184571.94241,40773581863.4142,4037083175.57048,40652843616.07,4732724190.49486,40589730027.6511,3580601009.94247,41234037420.3401,4194137125.22829,41085446212.4303,4987373975.02395,40913621226.3647,3706800085.15402,41695906877.2745,4301146913.79888,41522655889.589,4978179882.78239,41269177468.1004
5649290013.02497,40720619871.8945,3450056519.8021,40817279422.2183,4049176682.10475,40696416316.8498,4745307791.40553,40633295275.9088,3592628929.90906,41277650802.0478,4206417226.55741,41128873206.5841,5000413549.99489,40956752647.46,3718949824.63174,41739440456.6866,4313504182.57665,41565952318.7206,4990961181.22055,41312019004.8971
5661459971.9126,40763612281.6907,3461941146.77304,40860973483.414,4061283132.95979,40739985501.51,4757905181.10842,40676857064.3472,3604669525.71237,41321260602.3889,4218710300.79361,41172296530.8905,5013467616.6279,40999879821.2638,3731112203.76755,41782970379.3584,4325874330.32716,41609244958.0181,5003756029.54978,41354856148.7836
5673642772.48859,40806601054.6474,3473838451.70613,40904664043.2321,4073402527.04598,40783551166.1594,4770516359.79434,40720415388.6028,3616722796.18772,41364866817.6178,4231016346.84109,41215716181.4744,5026536177.59971,41043002741.3576,3743287221.39223,41826496641.5729,4338257355.93365,41652533803.6643,5016564427.6144,41397688894.6845
5685838413.66631,40849586186.9293,3485748433.45107,40948351097.9038,4085534863.27246,40827113306.9073,4783141327.65623,40763970244.3106,3628788740.16929,41408469443.9891,4243335363.60292,41259132154.4613,5039619235.60416,41086121401.3078,3755474876.33537,41870019239.6139,4350653258.27827,41695818851.8426,5029386375.26068,41440517237.5202
5698046894.35799,40892567674.7013,3497671090.85634,40992034643.6606,4097680140.54714,40870671919.8631,4795780084.88918,40807521627.104,3640867356.49002,41452068477.7581,4255667349.98099,41302544445.9769,5052716793.35238,41129235794.6658,3767675167.42542,41913538169.7652,4363062036.24205,41739100098.7364,5042221872.33677,41483341172.2065
5710268213.47471,40935545514.1285,3509606422.76918,41035714676.7347,4109838357.77669,40914227001.1366,4808432631.69043,40851069532.6146,3652958643.98169,41495663915.1803,4268012304.87603,41345953052.1472,5065828853.57287,41172345914.9679,3779888093.48966,41957053428.3113,4375483688.70492,41782377540.5299,5055070918.69281,41526160693.6553
5722502369.92642,40978519701.3766,3521554428.03563,41079391193.3584,4122009513.86655,40957778546.8379,4821098968.25939,40894613956.4727,3665062601.4749,41539255752.5117,4280370227.18764,41389357969.0986,5078955419.01168,41215451755.7349,3792113653.35422,42000565011.5371,4387918214.54572,41825651173.4073,5067933514.18085,41568975796.774
5734749362.62191,41021490232.6113,3533515105.50053,41123064189.7645,4134193607.72092,41001326553.0776,4833779094.79765,40938154894.3068,3677179227.79902,41582843986.0087,4292741115.81423,41432759192.9578,5092096492.43249,41258553310.4723,3804351845.84405,42044072915.728,4400365612.64218,41868920993.5532,5080809658.65492,41611786476.4658
5747009190.46881,41064457103.9987,3545488454.00747,41166733662.1863,4146390638.24276,41044871015.9665,4846473011.50899,40981692341.7437,3689308521.78227,41626428611.9284,4305124969.65308,41476156719.8518,5105252076.61678,41301650572.6698,3816602669.78297,42087577137.1695,4412825881.87092,41912186997.1528,5093699351.97104,41654592727.6293
5759281852.37365,41107420311.7056,3557474472.39885,41210399606.8575,4158600604.33382,41088411931.6156,4859180718.59941,41025226294.4086,3701450482.25167,41670009626.5278,4317521787.60031,41519550545.908,5118422174.36394,41344743535.8018,3828866123.99362,42131077672.1478,4425299021.10747,41955449180.3914,5106602593.9872,41697394545.1592
5771567347.24178,41150379851.8986,3569473159.51583,41254062020.0122,4170823504.89459,41131949296.1364,4871902216.27709,41068756747.9252,3713605108.03306,41713587026.0648,4329931568.55088,41562940667.2541,5131606788.49141,41387832193.3264,3841142207.29748,42174574516.9497,4437785029.22625,41998707539.4547,5119519384.56341,41740191923.9453
5783865673.97742,41193335720.7449,3581484514.19839,41297720897.8848,4183059338.82433,41175483105.6406,4884637504.75246,41112283697.9155,3725772397.95106,41757160806.7974,4342354311.39858,41606327080.018,5144805921.83481,41430916538.686,3853430918.51489,42218067667.862,4450283905.10059,42041962070.5289,5132449723.56167,41782984858.8733
5796176831.48362,41236287914.4119,3593508535.28525,41341376236.7103,4195308105.02107,41219013356.2404,4897386584.23819,41155807139.9995,3737952350.82915,41800730964.9844,4354790015.03608,41649709780.3281,5158019577.24808,41473996565.3068,3865732256.46501,42261557121.1722,4462795647.6027,42085212769.8004,5145393610.84604,41825773344.8245
5808500818.66233,41279236429.0677,3605545221.61396,41385028032.724,4207569802.3816,41262540044.0483,4910149454.9492,41199327069.7959,3750144965.48958,41844297496.8845,4367238678.35486,41693088764.3132,5171247757.60362,41517072266.5987,3878046219.96585,42305042873.1683,4475320255.60372,42128459633.4559,5158351046.28261,41868557376.6755
5820837634.41432,41322181260.8801,3617594572.02081,41428676282.1617,4219844429.80149,41306063165.1768,4922926117.10266,41242843482.9216,3762350240.75344,41887860398.7574,4379700300.24525,41736464028.1021,5184490465.79243,41560143635.9554,3890372807.83427,42348524920.1385,4487857727.97365,42171702657.6827,5171322029.73953,41911336949.2987
5833187277.63923,41365122406.0178,3629656585.34091,41472320981.2594,4232131986.17506,41349582715.7393,4935716570.91803,41286356374.9917,3774568175.44062,41931419666.8628,4392174879.59646,41779835567.8242,5197747704.72424,41603210666.7538,3902712018.88596,42392003258.3716,4500408063.58142,42214941838.6683,5184306561.08702,41954112057.5617
5845549747.23554,41408059860.6495,3641731260.40815,41515962126.2539,4244432470.39539,41393098691.8489,4948520816.61704,41329865741.6197,3786798768.36983,41974975297.4611,4404662415.2965,41823203379.6093,5211019477.32766,41646273352.3542,3915063851.93546,42435477884.1568,4512971261.29484,42258177172.6004,5197304640.19737,41996882696.3277
5857925042.10061,41450993620.9444,3653818596.05518,41559599713.3821,4256745881.35435,41436611089.6197,4961338854.42373,41373371578.4173,3799042018.35859,42018527286.8129,4417162906.23224,41866567459.5872,5224305786.5503,41689331686.1003,3927428305.79615,42478948793.7838,4525547319.98063,42301408655.6675,5210316266.94498,42039648860.4555
5870313161.13065,41493923683.0719,3665918591.11347,41603233738.8814,4269072217.94256,41480119905.1655,4974170684.56445,41416873880.9946,3811297924.22324,42062075631.1794,4429676351.28941,41909927803.8883,5237606635.35895,41732385661.3186,3939805379.28025,42522415983.5425,4538136238.50441,42344636284.058,5223341441.20636,42082410544.799
5882714103.22071,41536850043.2017,3678031244.41324,41646864198.9896,4281411479.0494,41523625134.6008,4987016307.26786,41460372644.9598,3823566484.77891,42105620326.8221,4442202749.35257,41953284408.6434,5250922026.73972,41775435271.3186,3952195071.19882,42565879449.7236,4550738015.7307,42387860053.9609,5236380162.86015,42125167744.2078
5895127867.26472,41579772697.5041,3690156554.78354,41690491089.9451,4293763663.56302,41567126774.0405,4999875722.76499,41503867865.9194,3835847698.83958,42149161370.0032,4454742099.30511,41996637269.9832,5264251963.69815,41818480509.3923,3964597380.36178,42609339188.6178,4563352650.5229,42431079961.5655,5249432431.78712,42167920453.5268
5907554452.15544,41622691642.1495,3702294521.05218,41734114407.9865,4306128770.37035,41610624819.5994,5012748931.28917,41547359539.4783,3848141565.21802,42192698756.985,4467294400.02931,42039986384.0393,5277596449.25939,41861521368.8146,3977012305.57787,42652795196.5166,4575980141.74334,42474296003.0615,5262498247.87018,42210668667.596
5919993856.7845,41665606873.3085,3714445142.04574,41777734149.3529,4318506798.35706,41654119267.3931,5025635933.07611,41590847661.2394,3860448082.72582,42236232484.0303,4479859650.40626,42083331746.9432,5290955486.46833,41904557842.8427,3989439845.65469,42696247469.7118,4588620488.25323,42517508174.6387,5275577610.99442,42253412381.251
5932446080.0424,41708518387.1524,3726608416.58962,41821350310.2839,4330897746.40761,41697610113.5373,5038536728.36391,41634332226.8038,3872767250.17339,42279762547.4026,4492437849.31589,42126673354.827,5304329078.38978,41947589924.7162,4001879999.39868,42739696004.4956,4601273688.91269,42560716472.4878,5288670521.04713,42296151589.3226
5944911120.81847,41751426179.8526,3738784343.50798,41864962887.0193,4343301613.40522,41741097354.1481,5051451317.39304,41677813231.7711,3885099066.36994,42323288943.3655,4505028995.63702,42170011203.823,5317717228.1086,41990617607.6566,4014332765.61512,42783140797.1607,4613939742.58073,42603920892.7994,5301776977.91775,42338886286.6369
5957388978.00091,41794330247.5808,3750972921.6238,41908571875.7995,4355718398.23185,41784580985.3419,5064379700.40636,41721290671.7389,3897443530.12352,42366811668.1833,4517633088.24726,42213345290.0638,5331119938.72986,42033640884.8675,4026798143.10814,42826581844.0003,4626618648.11528,42647121431.7645,5314896981.49797,42381616468.0152
5969879650.47679,41837230586.5093,3763174149.75881,41952177272.8654,4368148099.76827,41828061003.2354,5077321877.64914,41764764542.3029,3909800640.24096,42410330718.1204,4530250126.0231,42256675609.6824,5344537213.37896,42076659749.5343,4039276130.6807,42870019141.3078,4639310404.37314,42690318085.5746,5328030531.68168,42424342128.2741
5982383137.13201,41880127192.8102,3775388026.73356,41995779074.4581,4380590716.89399,41871537403.9457,5090277849.3691,41808234839.0572,3922170395.52795,42453846089.442,4542880107.83987,42300002158.8121,5357969055.20186,42119674194.8242,4051766727.13462,42913452685.3773,4652015010.21004,42733510850.4216,5341177628.36501,42467063262.2252
5994899436.85134,41923020062.6566,3787614551.36736,42039377276.8192,4393046248.48729,41915010183.5903,5103247615.81635,41851701557.5939,3934552794.78897,42497357778.4135,4555523032.57175,42343324933.5867,5371415467.36518,42162684213.8855,4064269931.27056,42956882472.5032,4664732464.48059,42776699722.4975,5354338271.44635,42509779864.6754
6007428548.51841,41965909192.2214,3799853722.47832,42082971876.1909,4405514693.42521,41958479338.2868,5116231177.24349,41895164693.5034,3946947836.8273,42540865781.3009,4568178899.09174,42386643930.1401,5384876453.05637,42205689799.8483,4076785741.88802,43000308498.9803,4677462766.03832,42819884697.9951,5367512460.82636,42552491930.4269
6019970471.01571,42008794577.6781,3812105538.88335,42126562868.8156,4417996050.58356,42001944864.1535,5129228533.90556,41938624242.3741,3959355520.44507,42584370094.3704,4580847706.27173,42429959144.6067,5398352015.4839,42248690945.8235,4089314157.78536,43043730761.104,4690205913.73565,42863065773.107,5380700196.40796,42595199454.2766
6032525203.22458,42051676215.2005,3824369999.39814,42170150250.9362,4430490318.83693,42045406757.3086,5142239686.06008,41982080199.7926,3971775844.44321,42627870713.8889,4593529452.98242,42473270573.1211,5411842157.87737,42291687644.9031,4101855177.75977,43087149255.1701,4702961906.42389,42906242944.0266,5393901478.09638,42637902431.0169
6045092744.02521,42094554100.9626,3836647102.83715,42213734018.796,4442997497.05866,42088865013.871,5155264633.96705,42025532561.3437,3984208807.62145,42671367636.1234,4606224138.09338,42516578211.8183,5425346883.48772,42334679890.16,4114408800.60729,43130563977.4746,4715730742.95329,42949416206.9475,5407116305.79917,42680600855.4351
6057673092.29667,42137428231.139,3848936848.01366,42257314168.6389,4455517584.12085,42132319629.9597,5168303377.88898,42068981322.6102,3996654408.77838,42714860857.3419,4618931760.473,42559882056.8337,5438866195.58739,42377667674.6476,4126975025.12279,43173974924.3143,4728512422.17295,42992585558.0637,5420344679.42619,42723294722.3134
